Timestamp,"Ithaca, NY, United States Daytime","Ithaca, NY, United States Humidity","Ithaca, NY, United States Condition","Ithaca, NY, United States Temp"
2024-01-18T15:00:00-05:00 New_York,,83,snow,26
2024-01-18T16:00:00-05:00 New_York,,90,snow,26
2024-01-18T17:00:00-05:00 New_York,,92,snow,25
2024-01-18T17:02:00-05:00 New_York,FALSE,,,
2024-01-18T18:00:00-05:00 New_York,,94,snow,25
2024-01-18T19:00:00-05:00 New_York,,95,snow,25
2024-01-18T20:00:00-05:00 New_York,,94,snow,24
2024-01-18T21:00:00-05:00 New_York,,94,snow,24
2024-01-18T22:00:00-05:00 New_York,,95,snow,24
2024-01-18T23:00:00-05:00 New_York,,95,snow,22
2024-01-19T00:00:00-05:00 New_York,,89,cloudy,21
2024-01-19T01:00:00-05:00 New_York,,90,cloudy,22
2024-01-19T02:00:00-05:00 New_York,,92,cloudy,23
2024-01-19T03:00:00-05:00 New_York,,90,snow,23
2024-01-19T04:00:00-05:00 New_York,,95,snow,24
2024-01-19T05:00:00-05:00 New_York,,95,snow,24
2024-01-19T06:00:00-05:00 New_York,,95,snow,24
2024-01-19T07:00:00-05:00 New_York,,95,snow,24
2024-01-19T07:31:00-05:00 New_York,TRUE,,,
2024-01-19T08:00:00-05:00 New_York,,95,snow,24
2024-01-19T09:00:00-05:00 New_York,,95,snow,24
2024-01-19T10:00:00-05:00 New_York,,94,snow,25
2024-01-19T11:00:00-05:00 New_York,,92,snow,25
2024-01-19T12:00:00-05:00 New_York,,91,snow,25
2024-01-19T13:00:00-05:00 New_York,,91,snow,24
2024-01-19T14:00:00-05:00 New_York,,91,snow,23
2024-01-19T15:00:00-05:00 New_York,,91,snow,21
2024-01-19T16:00:00-05:00 New_York,,91,snow,19
2024-01-19T17:00:00-05:00 New_York,,92,snow,18
2024-01-19T17:03:00-05:00 New_York,FALSE,,,
2024-01-19T18:00:00-05:00 New_York,,91,snow,16
2024-01-19T19:00:00-05:00 New_York,,91,snow,16
2024-01-19T20:00:00-05:00 New_York,,91,snow,15
2024-01-19T21:00:00-05:00 New_York,,91,snow,15
2024-01-19T22:00:00-05:00 New_York,,90,snow,14
2024-01-19T23:00:00-05:00 New_York,,90,flurries,14
2024-01-20T00:00:00-05:00 New_York,,90,snow,13
2024-01-20T01:00:00-05:00 New_York,,90,snow,13
2024-01-20T02:00:00-05:00 New_York,,90,snow,13
2024-01-20T03:00:00-05:00 New_York,,89,flurries,12
2024-01-20T04:00:00-05:00 New_York,,88,flurries,12
2024-01-20T05:00:00-05:00 New_York,,86,ice,11
2024-01-20T06:00:00-05:00 New_York,,85,cloudy,11
2024-01-20T07:00:00-05:00 New_York,,85,cloudy,10
2024-01-20T07:31:00-05:00 New_York,TRUE,,,
2024-01-20T08:00:00-05:00 New_York,,85,cloudy,10
2024-01-20T09:00:00-05:00 New_York,,83,cloudy,11
2024-01-20T10:00:00-05:00 New_York,,82,cloudy,12
2024-01-20T11:00:00-05:00 New_York,,80,ice,12
2024-01-20T12:00:00-05:00 New_York,,79,ice,13
2024-01-20T13:00:00-05:00 New_York,,79,flurries,14
2024-01-20T14:00:00-05:00 New_York,,79,flurries,15
2024-01-20T15:00:00-05:00 New_York,,81,flurries,15
2024-01-20T16:00:00-05:00 New_York,,82,flurries,15
2024-01-20T17:00:00-05:00 New_York,,83,flurries,15
2024-01-20T17:04:00-05:00 New_York,FALSE,,,
2024-01-20T18:00:00-05:00 New_York,,85,flurries,14
2024-01-20T19:00:00-05:00 New_York,,87,flurries,15
2024-01-20T20:00:00-05:00 New_York,,86,flurries,15
2024-01-20T21:00:00-05:00 New_York,,85,ice,15
2024-01-20T22:00:00-05:00 New_York,,84,ice,15
2024-01-20T23:00:00-05:00 New_York,,86,flurries,15
2024-01-21T00:00:00-05:00 New_York,,86,flurries,15
2024-01-21T01:00:00-05:00 New_York,,86,flurries,15
2024-01-21T02:00:00-05:00 New_York,,87,flurries,15
2024-01-21T03:00:00-05:00 New_York,,87,flurries,15
2024-01-21T04:00:00-05:00 New_York,,87,flurries,14
2024-01-21T05:00:00-05:00 New_York,,87,flurries,14
2024-01-21T06:00:00-05:00 New_York,,87,flurries,14
2024-01-21T07:00:00-05:00 New_York,,87,ice,14
2024-01-21T07:30:00-05:00 New_York,TRUE,,,
2024-01-21T08:00:00-05:00 New_York,,87,ice,14
2024-01-21T09:00:00-05:00 New_York,,88,ice,14
2024-01-21T10:00:00-05:00 New_York,,86,ice,16
2024-01-21T11:00:00-05:00 New_York,,84,ice,17
2024-01-21T12:00:00-05:00 New_York,,79,ice,19
2024-01-21T13:00:00-05:00 New_York,,74,ice,20
2024-01-21T14:00:00-05:00 New_York,,72,cloudy,21
2024-01-21T15:00:00-05:00 New_York,,71,cloudy,22
2024-01-21T16:00:00-05:00 New_York,,72,partlyCloudy,22
2024-01-21T17:00:00-05:00 New_York,,78,partlyCloudy,17
2024-01-21T17:05:00-05:00 New_York,FALSE,,,
2024-01-21T18:00:00-05:00 New_York,,86,partlyCloudy,13
2024-01-21T19:00:00-05:00 New_York,,91,partlyCloudy,11
2024-01-21T20:00:00-05:00 New_York,,91,partlyCloudy,9
2024-01-21T21:00:00-05:00 New_York,,94,showers,8
2024-01-21T22:00:00-05:00 New_York,,95,showers,8
2024-01-21T23:00:00-05:00 New_York,,96,showers,7
2024-01-22T00:00:00-05:00 New_York,,96,showers,8
2024-01-22T01:00:00-05:00 New_York,,96,showers,8
2024-01-22T02:00:00-05:00 New_York,,96,showers,8
2024-01-22T03:00:00-05:00 New_York,,95,showers,8
2024-01-22T04:00:00-05:00 New_York,,95,showers,8
2024-01-22T05:00:00-05:00 New_York,,95,showers,8
2024-01-22T06:00:00-05:00 New_York,,94,showers,8
2024-01-22T07:00:00-05:00 New_York,,94,clear,8
2024-01-22T07:29:00-05:00 New_York,TRUE,,,
2024-01-22T08:00:00-05:00 New_York,,93,clear,8
2024-01-22T09:00:00-05:00 New_York,,91,clear,12
2024-01-22T10:00:00-05:00 New_York,,83,clear,18
2024-01-22T11:00:00-05:00 New_York,,75,clear,23
2024-01-22T12:00:00-05:00 New_York,,65,partlyCloudy,27
2024-01-22T13:00:00-05:00 New_York,,60,partlyCloudy,29
2024-01-22T14:00:00-05:00 New_York,,59,ice,31
2024-01-22T15:00:00-05:00 New_York,,62,flurries,31
2024-01-22T16:00:00-05:00 New_York,,63,snow,31
2024-01-22T17:00:00-05:00 New_York,,66,snow,30
2024-01-22T17:07:00-05:00 New_York,FALSE,,,
2024-01-22T18:00:00-05:00 New_York,,68,ice,29
2024-01-22T19:00:00-05:00 New_York,,68,partlyCloudy,28
2024-01-22T20:00:00-05:00 New_York,,68,cloudy,29
2024-01-22T21:00:00-05:00 New_York,,67,cloudy,29
2024-01-22T22:00:00-05:00 New_York,,70,cloudy,30
2024-01-22T23:00:00-05:00 New_York,,72,cloudy,30
2024-01-23T00:00:00-05:00 New_York,,73,cloudy,31
2024-01-23T01:00:00-05:00 New_York,,76,cloudy,32
2024-01-23T02:00:00-05:00 New_York,,78,cloudy,32
2024-01-23T03:00:00-05:00 New_York,,81,cloudy,32
2024-01-23T04:00:00-05:00 New_York,,83,cloudy,32
2024-01-23T05:00:00-05:00 New_York,,85,cloudy,32
2024-01-23T06:00:00-05:00 New_York,,87,cloudy,32
2024-01-23T07:00:00-05:00 New_York,,89,cloudy,32
2024-01-23T07:28:00-05:00 New_York,TRUE,,,
2024-01-23T08:00:00-05:00 New_York,,91,cloudy,31
2024-01-23T09:00:00-05:00 New_York,,93,cloudy,32
2024-01-23T10:00:00-05:00 New_York,,91,cloudy,32
2024-01-23T11:00:00-05:00 New_York,,95,ice,33
2024-01-23T12:00:00-05:00 New_York,,98,ice,33
2024-01-23T13:00:00-05:00 New_York,,99,ice,33
2024-01-23T14:00:00-05:00 New_York,,99,ice,33
2024-01-23T15:00:00-05:00 New_York,,99,showers,33
2024-01-23T16:00:00-05:00 New_York,,99,showers,33
2024-01-23T17:00:00-05:00 New_York,,99,showers,33
2024-01-23T17:08:00-05:00 New_York,FALSE,,,
2024-01-23T18:00:00-05:00 New_York,,99,cloudy,32
2024-01-23T19:00:00-05:00 New_York,,99,ice,32
2024-01-23T20:00:00-05:00 New_York,,99,ice,32
2024-01-23T21:00:00-05:00 New_York,,99,showers,32
2024-01-23T22:00:00-05:00 New_York,,99,showers,32
2024-01-23T23:00:00-05:00 New_York,,98,showers,32
2024-01-24T00:00:00-05:00 New_York,,98,ice,32
2024-01-24T01:00:00-05:00 New_York,,97,cloudy,32
2024-01-24T02:00:00-05:00 New_York,,97,ice,31
2024-01-24T03:00:00-05:00 New_York,,96,showers,31
2024-01-24T04:00:00-05:00 New_York,,95,showers,31
2024-01-24T05:00:00-05:00 New_York,,95,showers,31
2024-01-24T06:00:00-05:00 New_York,,95,showers,30
2024-01-24T07:00:00-05:00 New_York,,96,showers,30
2024-01-24T07:28:00-05:00 New_York,TRUE,,,
2024-01-24T08:00:00-05:00 New_York,,97,showers,29
2024-01-24T09:00:00-05:00 New_York,,98,ice,29
2024-01-24T10:00:00-05:00 New_York,,99,showers,29
2024-01-24T11:00:00-05:00 New_York,,100,showers,29
2024-01-24T12:00:00-05:00 New_York,,100,showers,30
2024-01-24T13:00:00-05:00 New_York,,100,showers,30
2024-01-24T14:00:00-05:00 New_York,,100,showers,30
2024-01-24T15:00:00-05:00 New_York,,100,showers,30
2024-01-24T16:00:00-05:00 New_York,,100,showers,30
2024-01-24T17:00:00-05:00 New_York,,100,showers,30
2024-01-24T17:09:00-05:00 New_York,FALSE,,,
2024-01-24T18:00:00-05:00 New_York,,100,showers,31
2024-01-24T19:00:00-05:00 New_York,,100,showers,31
2024-01-24T20:00:00-05:00 New_York,,100,showers,31
2024-01-24T21:00:00-05:00 New_York,,99,showers,32
2024-01-24T22:00:00-05:00 New_York,,99,showers,34
2024-01-24T23:00:00-05:00 New_York,,99,showers,34
2024-01-25T00:00:00-05:00 New_York,,99,showers,35
2024-01-25T01:00:00-05:00 New_York,,99,cloudy,35
2024-01-25T02:00:00-05:00 New_York,,100,cloudy,34
2024-01-25T03:00:00-05:00 New_York,,100,cloudy,34
2024-01-25T04:00:00-05:00 New_York,,100,cloudy,33
2024-01-25T05:00:00-05:00 New_York,,100,cloudy,33
2024-01-25T06:00:00-05:00 New_York,,100,cloudy,32
2024-01-25T07:00:00-05:00 New_York,,100,ice,32
2024-01-25T07:27:00-05:00 New_York,TRUE,,,
2024-01-25T08:00:00-05:00 New_York,,100,ice,32
2024-01-25T09:00:00-05:00 New_York,,100,ice,32
2024-01-25T10:00:00-05:00 New_York,,100,cloudy,32
2024-01-25T11:00:00-05:00 New_York,,100,cloudy,33
2024-01-25T12:00:00-05:00 New_York,,100,cloudy,33
2024-01-25T13:00:00-05:00 New_York,,100,cloudy,34
2024-01-25T14:00:00-05:00 New_York,,100,cloudy,34
2024-01-25T15:00:00-05:00 New_York,,100,cloudy,34
2024-01-25T16:00:00-05:00 New_York,,100,cloudy,33
2024-01-25T17:00:00-05:00 New_York,,100,cloudy,33
2024-01-25T17:10:00-05:00 New_York,FALSE,,,
2024-01-25T18:00:00-05:00 New_York,,100,cloudy,33
2024-01-25T19:00:00-05:00 New_York,,100,cloudy,32
2024-01-25T20:00:00-05:00 New_York,,100,cloudy,32
2024-01-25T21:00:00-05:00 New_York,,100,ice,32
2024-01-25T22:00:00-05:00 New_York,,100,ice,32
2024-01-25T23:00:00-05:00 New_York,,100,ice,32
2024-01-26T00:00:00-05:00 New_York,,100,showers,32
2024-01-26T01:00:00-05:00 New_York,,100,showers,32
2024-01-26T02:00:00-05:00 New_York,,100,showers,32
2024-01-26T03:00:00-05:00 New_York,,100,showers,32
2024-01-26T04:00:00-05:00 New_York,,100,ice,32
2024-01-26T05:00:00-05:00 New_York,,100,cloudy,34
2024-01-26T06:00:00-05:00 New_York,,99,showers,35
2024-01-26T07:00:00-05:00 New_York,,99,cloudy,35
2024-01-26T07:26:00-05:00 New_York,TRUE,,,
2024-01-26T08:00:00-05:00 New_York,,99,cloudy,35
2024-01-26T09:00:00-05:00 New_York,,99,cloudy,35
2024-01-26T10:00:00-05:00 New_York,,100,cloudy,36
2024-01-26T11:00:00-05:00 New_York,,100,cloudy,38
2024-01-26T12:00:00-05:00 New_York,,99,cloudy,42
2024-01-26T13:00:00-05:00 New_York,,99,cloudy,45
2024-01-26T14:00:00-05:00 New_York,,98,cloudy,45
2024-01-26T15:00:00-05:00 New_York,,99,showers,44
2024-01-26T16:00:00-05:00 New_York,,100,showers,42
2024-01-26T17:00:00-05:00 New_York,,100,cloudy,40
2024-01-26T17:12:00-05:00 New_York,FALSE,,,
2024-01-26T18:00:00-05:00 New_York,,100,cloudy,39
2024-01-26T19:00:00-05:00 New_York,,100,cloudy,39
2024-01-26T20:00:00-05:00 New_York,,100,cloudy,38
2024-01-26T21:00:00-05:00 New_York,,100,cloudy,38
2024-01-26T22:00:00-05:00 New_York,,99,cloudy,37
2024-01-26T23:00:00-05:00 New_York,,99,cloudy,37
2024-01-27T00:00:00-05:00 New_York,,98,cloudy,36
2024-01-27T01:00:00-05:00 New_York,,98,cloudy,36
2024-01-27T02:00:00-05:00 New_York,,98,cloudy,36
2024-01-27T03:00:00-05:00 New_York,,99,cloudy,35
2024-01-27T04:00:00-05:00 New_York,,99,cloudy,35
2024-01-27T05:00:00-05:00 New_York,,99,cloudy,35
2024-01-27T06:00:00-05:00 New_York,,99,cloudy,35
2024-01-27T07:00:00-05:00 New_York,,99,cloudy,35
2024-01-27T07:25:00-05:00 New_York,TRUE,,,
2024-01-27T08:00:00-05:00 New_York,,99,cloudy,35
2024-01-27T09:00:00-05:00 New_York,,99,cloudy,35
2024-01-27T10:00:00-05:00 New_York,,99,cloudy,35
2024-01-27T11:00:00-05:00 New_York,,98,cloudy,36
2024-01-27T12:00:00-05:00 New_York,,97,showers,36
2024-01-27T13:00:00-05:00 New_York,,94,cloudy,37
2024-01-27T14:00:00-05:00 New_York,,93,showers,37
2024-01-27T15:00:00-05:00 New_York,,92,cloudy,37
2024-01-27T16:00:00-05:00 New_York,,92,cloudy,37
2024-01-27T17:00:00-05:00 New_York,,93,cloudy,37
2024-01-27T17:13:00-05:00 New_York,FALSE,,,
2024-01-27T18:00:00-05:00 New_York,,95,showers,36
2024-01-27T19:00:00-05:00 New_York,,96,showers,36
2024-01-27T20:00:00-05:00 New_York,,96,showers,36
2024-01-27T21:00:00-05:00 New_York,,96,showers,36
2024-01-27T22:00:00-05:00 New_York,,97,showers,35
2024-01-27T23:00:00-05:00 New_York,,97,cloudy,35
2024-01-28T00:00:00-05:00 New_York,,98,snow,33
2024-01-28T07:24:00-05:00 New_York,TRUE,,,
2024-01-28T17:14:00-05:00 New_York,FALSE,,,
2024-01-29T00:00:00-05:00 New_York,,94,showers,27
2024-01-29T01:00:00-05:00 New_York,,96,flurries,32
2024-01-29T02:00:00-05:00 New_York,,96,flurries,32
2024-01-29T03:00:00-05:00 New_York,,96,flurries,31
2024-01-29T04:00:00-05:00 New_York,,94,snow,31
2024-01-29T05:00:00-05:00 New_York,,94,snow,31
2024-01-29T06:00:00-05:00 New_York,,95,snow,31
2024-01-29T07:00:00-05:00 New_York,,94,snow,31
2024-01-29T07:23:00-05:00 New_York,TRUE,,,
2024-01-29T08:00:00-05:00 New_York,,95,snow,32
2024-01-29T09:00:00-05:00 New_York,,95,snow,32
2024-01-29T10:00:00-05:00 New_York,,94,snow,32
2024-01-29T11:00:00-05:00 New_York,,91,snow,32
2024-01-29T12:00:00-05:00 New_York,,90,snow,32
2024-01-29T13:00:00-05:00 New_York,,90,flurries,32
2024-01-29T14:00:00-05:00 New_York,,88,flurries,32
2024-01-29T15:00:00-05:00 New_York,,87,flurries,32
2024-01-29T16:00:00-05:00 New_York,,86,flurries,31
2024-01-29T17:00:00-05:00 New_York,,86,flurries,28
2024-01-29T17:16:00-05:00 New_York,FALSE,,,
2024-01-29T18:00:00-05:00 New_York,,88,ice,26
2024-01-29T19:00:00-05:00 New_York,,92,cloudy,23
2024-01-29T20:00:00-05:00 New_York,,95,showers,22
2024-01-29T21:00:00-05:00 New_York,,96,showers,22
2024-01-29T22:00:00-05:00 New_York,,97,ice,23
2024-01-29T23:00:00-05:00 New_York,,97,showers,24
2024-01-30T00:00:00-05:00 New_York,,94,cloudy,24
2024-01-30T01:00:00-05:00 New_York,,92,cloudy,24
2024-01-30T02:00:00-05:00 New_York,,92,cloudy,23
2024-01-30T03:00:00-05:00 New_York,,91,cloudy,22
2024-01-30T04:00:00-05:00 New_York,,92,cloudy,21
2024-01-30T05:00:00-05:00 New_York,,95,showers,20
2024-01-30T06:00:00-05:00 New_York,,96,showers,20
2024-01-30T07:00:00-05:00 New_York,,96,showers,21
2024-01-30T07:22:00-05:00 New_York,TRUE,,,
2024-01-30T08:00:00-05:00 New_York,,96,showers,23
2024-01-30T09:00:00-05:00 New_York,,94,showers,25
2024-01-30T10:00:00-05:00 New_York,,90,cloudy,28
2024-01-30T11:00:00-05:00 New_York,,86,partlyCloudy,30
2024-01-30T12:00:00-05:00 New_York,,83,partlyCloudy,32
2024-01-30T13:00:00-05:00 New_York,,83,partlyCloudy,34
2024-01-30T14:00:00-05:00 New_York,,82,cloudy,35
2024-01-30T15:00:00-05:00 New_York,,82,cloudy,35
2024-01-30T16:00:00-05:00 New_York,,81,cloudy,35
2024-01-30T17:00:00-05:00 New_York,,81,cloudy,34
2024-01-30T17:17:00-05:00 New_York,FALSE,,,
2024-01-30T18:00:00-05:00 New_York,,81,cloudy,34
2024-01-30T19:00:00-05:00 New_York,,81,cloudy,33
2024-01-30T20:00:00-05:00 New_York,,82,cloudy,32
2024-01-30T21:00:00-05:00 New_York,,84,cloudy,32
2024-01-30T22:00:00-05:00 New_York,,85,cloudy,32
2024-01-30T23:00:00-05:00 New_York,,85,cloudy,31
2024-01-31T00:00:00-05:00 New_York,,89,cloudy,31
2024-01-31T01:00:00-05:00 New_York,,90,cloudy,31
2024-01-31T02:00:00-05:00 New_York,,90,cloudy,30
2024-01-31T03:00:00-05:00 New_York,,90,cloudy,28
2024-01-31T04:00:00-05:00 New_York,,91,cloudy,27
2024-01-31T05:00:00-05:00 New_York,,94,showers,26
2024-01-31T06:00:00-05:00 New_York,,96,showers,25
2024-01-31T07:00:00-05:00 New_York,,94,showers,25
2024-01-31T07:21:00-05:00 New_York,TRUE,,,
2024-01-31T08:00:00-05:00 New_York,,94,showers,26
2024-01-31T09:00:00-05:00 New_York,,94,showers,29
2024-01-31T10:00:00-05:00 New_York,,91,partlyCloudy,31
2024-01-31T11:00:00-05:00 New_York,,87,partlyCloudy,34
2024-01-31T12:00:00-05:00 New_York,,86,cloudy,36
2024-01-31T13:00:00-05:00 New_York,,83,showers,37
2024-01-31T14:00:00-05:00 New_York,,81,cloudy,38
2024-01-31T15:00:00-05:00 New_York,,80,cloudy,38
2024-01-31T16:00:00-05:00 New_York,,80,partlyCloudy,37
2024-01-31T17:00:00-05:00 New_York,,79,partlyCloudy,36
2024-01-31T17:18:00-05:00 New_York,FALSE,,,
2024-01-31T18:00:00-05:00 New_York,,79,cloudy,35
2024-01-31T19:00:00-05:00 New_York,,83,cloudy,34
2024-01-31T20:00:00-05:00 New_York,,86,ice,33
2024-01-31T21:00:00-05:00 New_York,,90,cloudy,33
2024-01-31T22:00:00-05:00 New_York,,90,cloudy,33
2024-01-31T23:00:00-05:00 New_York,,91,cloudy,33
2024-02-01T00:00:00-05:00 New_York,,92,cloudy,32
2024-02-01T01:00:00-05:00 New_York,,91,partlyCloudy,32
2024-02-01T02:00:00-05:00 New_York,,92,cloudy,33
2024-02-01T03:00:00-05:00 New_York,,90,cloudy,33
2024-02-01T04:00:00-05:00 New_York,,81,cloudy,33
2024-02-01T05:00:00-05:00 New_York,,82,partlyCloudy,33
2024-02-01T06:00:00-05:00 New_York,,85,partlyCloudy,33
2024-02-01T07:00:00-05:00 New_York,,86,clear,33
2024-02-01T07:20:00-05:00 New_York,TRUE,,,
2024-02-01T08:00:00-05:00 New_York,,86,partlyCloudy,34
2024-02-01T09:00:00-05:00 New_York,,85,partlyCloudy,35
2024-02-01T10:00:00-05:00 New_York,,83,partlyCloudy,37
2024-02-01T11:00:00-05:00 New_York,,83,cloudy,38
2024-02-01T12:00:00-05:00 New_York,,82,cloudy,39
2024-02-01T13:00:00-05:00 New_York,,83,cloudy,39
2024-02-01T14:00:00-05:00 New_York,,85,cloudy,40
2024-02-01T15:00:00-05:00 New_York,,86,cloudy,40
2024-02-01T16:00:00-05:00 New_York,,87,cloudy,39
2024-02-01T17:00:00-05:00 New_York,,89,cloudy,39
2024-02-01T17:20:00-05:00 New_York,FALSE,,,
2024-02-01T18:00:00-05:00 New_York,,92,cloudy,38
2024-02-01T19:00:00-05:00 New_York,,94,showers,37
2024-02-01T20:00:00-05:00 New_York,,95,showers,37
2024-02-01T21:00:00-05:00 New_York,,96,showers,37
2024-02-01T22:00:00-05:00 New_York,,97,showers,37
2024-02-01T23:00:00-05:00 New_York,,99,showers,36
2024-02-02T00:00:00-05:00 New_York,,98,cloudy,36
2024-02-02T01:00:00-05:00 New_York,,99,cloudy,36
2024-02-02T02:00:00-05:00 New_York,,99,cloudy,36
2024-02-02T03:00:00-05:00 New_York,,99,cloudy,36
2024-02-02T04:00:00-05:00 New_York,,99,snow,35
2024-02-02T05:00:00-05:00 New_York,,99,snow,35
2024-02-02T06:00:00-05:00 New_York,,98,snow,34
2024-02-02T07:00:00-05:00 New_York,,98,snow,34
2024-02-02T07:19:00-05:00 New_York,TRUE,,,
2024-02-02T08:00:00-05:00 New_York,,98,snow,33
2024-02-02T09:00:00-05:00 New_York,,97,snow,33
2024-02-02T10:00:00-05:00 New_York,,96,snow,33
2024-02-02T11:00:00-05:00 New_York,,94,snow,33
2024-02-02T12:00:00-05:00 New_York,,90,snow,32
2024-02-02T13:00:00-05:00 New_York,,89,flurries,32
2024-02-02T14:00:00-05:00 New_York,,90,flurries,32
2024-02-02T15:00:00-05:00 New_York,,90,flurries,32
2024-02-02T16:00:00-05:00 New_York,,90,flurries,31
2024-02-02T17:00:00-05:00 New_York,,91,flurries,31
2024-02-02T17:21:00-05:00 New_York,FALSE,,,
2024-02-02T18:00:00-05:00 New_York,,93,snow,30
2024-02-02T19:00:00-05:00 New_York,,93,snow,30
2024-02-02T20:00:00-05:00 New_York,,93,flurries,30
2024-02-02T21:00:00-05:00 New_York,,92,flurries,30
2024-02-02T22:00:00-05:00 New_York,,92,flurries,30
2024-02-02T23:00:00-05:00 New_York,,91,flurries,30
2024-02-03T00:00:00-05:00 New_York,,93,flurries,30
2024-02-03T01:00:00-05:00 New_York,,93,flurries,30
2024-02-03T02:00:00-05:00 New_York,,92,flurries,29
2024-02-03T03:00:00-05:00 New_York,,91,flurries,29
2024-02-03T04:00:00-05:00 New_York,,91,flurries,29
2024-02-03T05:00:00-05:00 New_York,,90,flurries,28
2024-02-03T06:00:00-05:00 New_York,,88,ice,28
2024-02-03T07:00:00-05:00 New_York,,86,ice,28
2024-02-03T07:18:00-05:00 New_York,TRUE,,,
2024-02-03T08:00:00-05:00 New_York,,88,ice,28
2024-02-03T09:00:00-05:00 New_York,,90,ice,28
2024-02-03T10:00:00-05:00 New_York,,85,ice,29
2024-02-03T11:00:00-05:00 New_York,,81,ice,30
2024-02-03T12:00:00-05:00 New_York,,77,cloudy,31
2024-02-03T13:00:00-05:00 New_York,,74,cloudy,32
2024-02-03T14:00:00-05:00 New_York,,72,partlyCloudy,33
2024-02-03T15:00:00-05:00 New_York,,70,partlyCloudy,33
2024-02-03T16:00:00-05:00 New_York,,70,clear,32
2024-02-03T17:00:00-05:00 New_York,,74,clear,31
2024-02-03T17:22:00-05:00 New_York,FALSE,,,
2024-02-03T18:00:00-05:00 New_York,,79,clear,29
2024-02-03T19:00:00-05:00 New_York,,84,clear,28
2024-02-03T20:00:00-05:00 New_York,,87,clear,27
2024-02-03T21:00:00-05:00 New_York,,89,clear,26
2024-02-03T22:00:00-05:00 New_York,,90,clear,25
2024-02-03T23:00:00-05:00 New_York,,90,clear,25
2024-02-04T00:00:00-05:00 New_York,,88,clear,25
2024-02-04T01:00:00-05:00 New_York,,87,clear,25
2024-02-04T02:00:00-05:00 New_York,,87,clear,25
2024-02-04T03:00:00-05:00 New_York,,87,clear,25
2024-02-04T04:00:00-05:00 New_York,,86,clear,25
2024-02-04T05:00:00-05:00 New_York,,86,clear,24
2024-02-04T06:00:00-05:00 New_York,,86,clear,24
2024-02-04T07:00:00-05:00 New_York,,86,clear,24
2024-02-04T07:17:00-05:00 New_York,TRUE,,,
2024-02-04T08:00:00-05:00 New_York,,86,clear,25
2024-02-04T09:00:00-05:00 New_York,,81,clear,27
2024-02-04T10:00:00-05:00 New_York,,69,clear,29
2024-02-04T11:00:00-05:00 New_York,,61,clear,31
2024-02-04T12:00:00-05:00 New_York,,56,clear,33
2024-02-04T13:00:00-05:00 New_York,,53,clear,35
2024-02-04T14:00:00-05:00 New_York,,51,clear,36
2024-02-04T15:00:00-05:00 New_York,,52,clear,36
2024-02-04T16:00:00-05:00 New_York,,53,clear,35
2024-02-04T17:00:00-05:00 New_York,,59,clear,33
2024-02-04T17:24:00-05:00 New_York,FALSE,,,
2024-02-04T18:00:00-05:00 New_York,,70,clear,31
2024-02-04T19:00:00-05:00 New_York,,78,clear,29
2024-02-04T20:00:00-05:00 New_York,,79,clear,27
2024-02-04T21:00:00-05:00 New_York,,83,clear,26
2024-02-04T22:00:00-05:00 New_York,,85,clear,26
2024-02-04T23:00:00-05:00 New_York,,87,clear,26
2024-02-05T00:00:00-05:00 New_York,,91,partlyCloudy,26
2024-02-05T01:00:00-05:00 New_York,,91,partlyCloudy,26
2024-02-05T02:00:00-05:00 New_York,,91,partlyCloudy,26
2024-02-05T03:00:00-05:00 New_York,,90,clear,26
2024-02-05T04:00:00-05:00 New_York,,89,clear,26
2024-02-05T05:00:00-05:00 New_York,,87,clear,26
2024-02-05T06:00:00-05:00 New_York,,86,clear,25
2024-02-05T07:00:00-05:00 New_York,,86,clear,26
2024-02-05T07:16:00-05:00 New_York,TRUE,,,
2024-02-05T08:00:00-05:00 New_York,,86,clear,26
2024-02-05T09:00:00-05:00 New_York,,84,clear,28
2024-02-05T10:00:00-05:00 New_York,,76,clear,29
